Maturity (Years),Execution Date,Horizon (Years),Metric,Value
10.0,2013-04-01,3.0,VaR,-0.3233510173954703
10.0,2013-04-01,3.0,CVaR,-0.4148072009581781
10.0,2013-04-01,3.0,Volatility,0.17232004051817
10.0,2013-04-01,3.0,Expected Returns,-0.026648259645930695
10.0,2013-04-01,3.0,Observed Annual Return,0.03787547088686305
10.0,2013-04-01,4.0,VaR,-0.3155390017497184
10.0,2013-04-01,4.0,CVaR,-0.4097360737900668
10.0,2013-04-01,4.0,Volatility,0.18493208158766722
10.0,2013-04-01,4.0,Expected Returns,-0.011736849944584005
10.0,2013-04-01,4.0,Observed Annual Return,-0.017813908591761907
10.0,2013-04-01,5.0,VaR,-0.3003377564903912
10.0,2013-04-01,5.0,CVaR,-0.3739910473957639
10.0,2013-04-01,5.0,Volatility,0.17533455282279292
10.0,2013-04-01,5.0,Expected Returns,0.0026864113205684686
10.0,2013-04-01,5.0,Observed Annual Return,-0.023194589137784605
0.25,2013-07-01,1.0,VaR,-0.006567506314058741
0.25,2013-07-01,1.0,CVaR,-0.009023638155985819
0.25,2013-07-01,1.0,Volatility,0.002967582660280923
0.25,2013-07-01,1.0,Expected Returns,-0.0009128650479707826
0.25,2013-07-01,1.0,Observed Annual Return,0.00015257182154559956
0.25,2013-07-01,2.0,VaR,-0.00626489611011482
0.25,2013-07-01,2.0,CVaR,-0.008391424247188872
0.25,2013-07-01,2.0,Volatility,0.0030236186936240085
0.25,2013-07-01,2.0,Expected Returns,-0.0007860548263796579
0.25,2013-07-01,2.0,Observed Annual Return,0.0005784624427486174
0.25,2013-07-01,3.0,VaR,-0.007458303512618147
0.25,2013-07-01,3.0,CVaR,-0.009569359387900434
0.25,2013-07-01,3.0,Volatility,0.0033867566685547535
0.25,2013-07-01,3.0,Expected Returns,-0.0011327148578677644
0.25,2013-07-01,3.0,Observed Annual Return,0.0012793459733492218
0.25,2013-07-01,4.0,VaR,-0.007796122783460774
0.25,2013-07-01,4.0,CVaR,-0.010000400791391827
0.25,2013-07-01,4.0,Volatility,0.0033889511436380523
0.25,2013-07-01,4.0,Expected Returns,-0.0013701902446488436
0.25,2013-07-01,4.0,Observed Annual Return,-5.014515791146312e-05
0.25,2013-07-01,5.0,VaR,-0.007681280098112858
0.25,2013-07-01,5.0,CVaR,-0.009642102416452317
0.25,2013-07-01,5.0,Volatility,0.00356914580607392
0.25,2013-07-01,5.0,Expected Returns,-0.0015123882024272685
0.25,2013-07-01,5.0,Observed Annual Return,-0.00035732460761139784
0.5,2013-07-01,1.0,VaR,-0.01368557761713723
0.5,2013-07-01,1.0,CVaR,-0.018604562519208414
0.5,2013-07-01,1.0,Volatility,0.005969591089216745
0.5,2013-07-01,1.0,Expected Returns,-0.0022795004269488867
0.5,2013-07-01,1.0,Observed Annual Return,0.0002602498921479013
0.5,2013-07-01,2.0,VaR,-0.01228553391239669
0.5,2013-07-01,2.0,CVaR,-0.01684990959249879
0.5,2013-07-01,2.0,Volatility,0.006109909222841966
0.5,2013-07-01,2.0,Expected Returns,-0.0016552971979916275
0.5,2013-07-01,2.0,Observed Annual Return,0.0010515958504860867
0.5,2013-07-01,3.0,VaR,-0.014697131222006549
0.5,2013-07-01,3.0,CVaR,-0.019442286398856777
0.5,2013-07-01,3.0,Volatility,0.006931581559448213
0.5,2013-07-01,3.0,Expected Returns,-0.002215737809737486
0.5,2013-07-01,3.0,Observed Annual Return,0.002014155073757018
0.5,2013-07-01,4.0,VaR,-0.015392645404422128
0.5,2013-07-01,4.0,CVaR,-0.01961659937000143
0.5,2013-07-01,4.0,Volatility,0.006795090005021198
0.5,2013-07-01,4.0,Expected Returns,-0.0025773798759700707
0.5,2013-07-01,4.0,Observed Annual Return,0.0005340797411776954
0.5,2013-07-01,5.0,VaR,-0.015336800420422764
0.5,2013-07-01,5.0,CVaR,-0.019351325575374806
0.5,2013-07-01,5.0,Volatility,0.007243940654945978
0.5,2013-07-01,5.0,Expected Returns,-0.0028833895356908624
0.5,2013-07-01,5.0,Observed Annual Return,-0.0005184676735527916
1.0,2013-07-01,1.0,VaR,-0.029472504437003517
1.0,2013-07-01,1.0,CVaR,-0.03937000412638732
1.0,2013-07-01,1.0,Volatility,0.012495286622653963
1.0,2013-07-01,1.0,Expected Returns,-0.005957136344257731
1.0,2013-07-01,1.0,Observed Annual Return,0.0012614083491470085
1.0,2013-07-01,2.0,VaR,-0.02691592896986734
1.0,2013-07-01,2.0,CVaR,-0.03544899060463533
1.0,2013-07-01,2.0,Volatility,0.01312520639058809
1.0,2013-07-01,2.0,Expected Returns,-0.0035146277348129793
1.0,2013-07-01,2.0,Observed Annual Return,0.0021433582154911646
1.0,2013-07-01,3.0,VaR,-0.029592099619375152
1.0,2013-07-01,3.0,CVaR,-0.040299464317838825
1.0,2013-07-01,3.0,Volatility,0.01484274709843389
1.0,2013-07-01,3.0,Expected Returns,-0.0042108113183144886
1.0,2013-07-01,3.0,Observed Annual Return,0.004079080404313595
1.0,2013-07-01,4.0,VaR,-0.03005725314283492
1.0,2013-07-01,4.0,CVaR,-0.03899670629316927
1.0,2013-07-01,4.0,Volatility,0.01424743328004763
1.0,2013-07-01,4.0,Expected Returns,-0.004562289269687707
1.0,2013-07-01,4.0,Observed Annual Return,0.0012350980474432616
1.0,2013-07-01,5.0,VaR,-0.03163595602775342
1.0,2013-07-01,5.0,CVaR,-0.03977347237020013
1.0,2013-07-01,5.0,Volatility,0.015365334656659506
1.0,2013-07-01,5.0,Expected Returns,-0.0052357794612886204
1.0,2013-07-01,5.0,Observed Annual Return,-0.0011771237260200795
2.0,2013-07-01,1.0,VaR,-0.06509017680054828
2.0,2013-07-01,1.0,CVaR,-0.08510363106815654
2.0,2013-07-01,1.0,Volatility,0.027529882429244115
2.0,2013-07-01,1.0,Expected Returns,-0.014873287034436487
2.0,2013-07-01,1.0,Observed Annual Return,0.0052648622870443695
2.0,2013-07-01,2.0,VaR,-0.05878819635719301
2.0,2013-07-01,2.0,CVaR,-0.07811148975176713
2.0,2013-07-01,2.0,Volatility,0.02998354255601592
2.0,2013-07-01,2.0,Expected Returns,-0.007184695463951026
2.0,2013-07-01,2.0,Observed Annual Return,0.003508094096071779
2.0,2013-07-01,3.0,VaR,-0.06203013767345921
2.0,2013-07-01,3.0,CVaR,-0.084088605723234
2.0,2013-07-01,3.0,Volatility,0.033048657098082204
2.0,2013-07-01,3.0,Expected Returns,-0.0074694399337322925
2.0,2013-07-01,3.0,Observed Annual Return,0.008531143053280288
2.0,2013-07-01,4.0,VaR,-0.06148654320613221
2.0,2013-07-01,4.0,CVaR,-0.07928051772091627
2.0,2013-07-01,4.0,Volatility,0.03137302330344217
2.0,2013-07-01,4.0,Expected Returns,-0.0072846977875468165
2.0,2013-07-01,4.0,Observed Annual Return,0.00219988938691118
2.0,2013-07-01,5.0,VaR,-0.06563148040967462
2.0,2013-07-01,5.0,CVaR,-0.08323153146027579
2.0,2013-07-01,5.0,Volatility,0.033855537325406866
2.0,2013-07-01,5.0,Expected Returns,-0.008596785070482
2.0,2013-07-01,5.0,Observed Annual Return,-0.003551282636023223
3.0,2013-07-01,1.0,VaR,-0.1007126567525194
3.0,2013-07-01,1.0,CVaR,-0.13199959598321034
3.0,2013-07-01,1.0,Volatility,0.043787540634529595
3.0,2013-07-01,1.0,Expected Returns,-0.023478958927050427
3.0,2013-07-01,1.0,Observed Annual Return,0.011364197747738003
3.0,2013-07-01,2.0,VaR,-0.09097733669306454
3.0,2013-07-01,2.0,CVaR,-0.1214933763557687
3.0,2013-07-01,2.0,Volatility,0.04814902187005695
3.0,2013-07-01,2.0,Expected Returns,-0.010344453130839254
3.0,2013-07-01,2.0,Observed Annual Return,0.0040966952086289865
3.0,2013-07-01,3.0,VaR,-0.09395232144182011
3.0,2013-07-01,3.0,CVaR,-0.12807932203445582
3.0,2013-07-01,3.0,Volatility,0.052242877239664524
3.0,2013-07-01,3.0,Expected Returns,-0.00988188809139509
3.0,2013-07-01,3.0,Observed Annual Return,0.015701324545731254
3.0,2013-07-01,4.0,VaR,-0.09220080249330011
3.0,2013-07-01,4.0,CVaR,-0.11987176349082042
3.0,2013-07-01,4.0,Volatility,0.04953793980030427
3.0,2013-07-01,4.0,Expected Returns,-0.008950085195958142
3.0,2013-07-01,4.0,Observed Annual Return,0.0003993867731268974
3.0,2013-07-01,5.0,VaR,-0.09926663216781248
3.0,2013-07-01,5.0,CVaR,-0.12703989816352873
3.0,2013-07-01,5.0,Volatility,0.05326044581736865
3.0,2013-07-01,5.0,Expected Returns,-0.01064607570854633
3.0,2013-07-01,5.0,Observed Annual Return,-0.006019215718514381
4.0,2013-07-01,1.0,VaR,-0.13787438169197944
4.0,2013-07-01,1.0,CVaR,-0.17700959779988437
4.0,2013-07-01,1.0,Volatility,0.06027413322013591
4.0,2013-07-01,1.0,Expected Returns,-0.030776370169626414
4.0,2013-07-01,1.0,Observed Annual Return,0.021368922770945376
4.0,2013-07-01,2.0,VaR,-0.12490138363100774
4.0,2013-07-01,2.0,CVaR,-0.1629972352528418
4.0,2013-07-01,2.0,Volatility,0.06621731376269209
4.0,2013-07-01,2.0,Expected Returns,-0.012878822824540306
4.0,2013-07-01,2.0,Observed Annual Return,0.00503881205587553
4.0,2013-07-01,3.0,VaR,-0.12437350977597407
4.0,2013-07-01,3.0,CVaR,-0.1709872896921448
4.0,2013-07-01,3.0,Volatility,0.07126821206753567
4.0,2013-07-01,3.0,Expected Returns,-0.01166235030238008
4.0,2013-07-01,3.0,Observed Annual Return,0.0231803190229376
4.0,2013-07-01,4.0,VaR,-0.12229182866651053
4.0,2013-07-01,4.0,CVaR,-0.15919912300549136
4.0,2013-07-01,4.0,Volatility,0.0676784118300718
4.0,2013-07-01,4.0,Expected Returns,-0.009957274403996543
4.0,2013-07-01,4.0,Observed Annual Return,-0.003209118836897229
4.0,2013-07-01,5.0,VaR,-0.13229662941023948
4.0,2013-07-01,5.0,CVaR,-0.16928711969340982
4.0,2013-07-01,5.0,Volatility,0.07255270961281646
4.0,2013-07-01,5.0,Expected Returns,-0.011842770514960282
4.0,2013-07-01,5.0,Observed Annual Return,-0.00804772167292922
5.0,2013-07-01,1.0,VaR,-0.1711363042925167
5.0,2013-07-01,1.0,CVaR,-0.21978340072752722
5.0,2013-07-01,1.0,Volatility,0.07670585447450023
5.0,2013-07-01,1.0,Expected Returns,-0.03675182574473493
5.0,2013-07-01,1.0,Observed Annual Return,0.03470267367510649
5.0,2013-07-01,2.0,VaR,-0.15930196541303607
5.0,2013-07-01,2.0,CVaR,-0.20246870937670544
5.0,2013-07-01,2.0,Volatility,0.0839555985391586
5.0,2013-07-01,2.0,Expected Returns,-0.01482420530427007
5.0,2013-07-01,2.0,Observed Annual Return,0.00497034111763206
5.0,2013-07-01,3.0,VaR,-0.15704492564899242
5.0,2013-07-01,3.0,CVaR,-0.21233643036282202
5.0,2013-07-01,3.0,Volatility,0.08996164205615612
5.0,2013-07-01,3.0,Expected Returns,-0.012954020675766153
5.0,2013-07-01,3.0,Observed Annual Return,0.03150408086395473
5.0,2013-07-01,4.0,VaR,-0.15230964410350165
5.0,2013-07-01,4.0,CVaR,-0.19734571449759586
5.0,2013-07-01,4.0,Volatility,0.08563324196541446
5.0,2013-07-01,4.0,Expected Returns,-0.010491494843488897
5.0,2013-07-01,4.0,Observed Annual Return,-0.007426033596778292
5.0,2013-07-01,5.0,VaR,-0.162934795043861
5.0,2013-07-01,5.0,CVaR,-0.21042407996817658
5.0,2013-07-01,5.0,Volatility,0.09159731178139302
5.0,2013-07-01,5.0,Expected Returns,-0.012439710224250042
5.0,2013-07-01,5.0,Observed Annual Return,-0.009974511632093841
6.0,2013-07-01,1.0,VaR,-0.20167215648571496
6.0,2013-07-01,1.0,CVaR,-0.2606017499511318
6.0,2013-07-01,1.0,Volatility,0.09306726818672396
6.0,2013-07-01,1.0,Expected Returns,-0.041653002762656495
6.0,2013-07-01,1.0,Observed Annual Return,0.0476194812707168
6.0,2013-07-01,2.0,VaR,-0.18740913179134192
6.0,2013-07-01,2.0,CVaR,-0.24048878210026814
6.0,2013-07-01,2.0,Volatility,0.10148327961819173
6.0,2013-07-01,2.0,Expected Returns,-0.016238099128737776
6.0,2013-07-01,2.0,Observed Annual Return,0.004308054999876854
6.0,2013-07-01,3.0,VaR,-0.18574855366581697
6.0,2013-07-01,3.0,CVaR,-0.25252686350840564
6.0,2013-07-01,3.0,Volatility,0.1084391587073183
6.0,2013-07-01,3.0,Expected Returns,-0.013821289763219597
6.0,2013-07-01,3.0,Observed Annual Return,0.04338395590009669
6.0,2013-07-01,4.0,VaR,-0.18225953591976204
6.0,2013-07-01,4.0,CVaR,-0.23423031398096902
6.0,2013-07-01,4.0,Volatility,0.10348928365458157
6.0,2013-07-01,4.0,Expected Returns,-0.010622060403367668
6.0,2013-07-01,4.0,Observed Annual Return,-0.014904532944968407
6.0,2013-07-01,5.0,VaR,-0.19340070289542122
6.0,2013-07-01,5.0,CVaR,-0.25071204377208
6.0,2013-07-01,5.0,Volatility,0.110488425376503
6.0,2013-07-01,5.0,Expected Returns,-0.01255245386957401
6.0,2013-07-01,5.0,Observed Annual Return,-0.010689105801548582
7.0,2013-07-01,1.0,VaR,-0.23547535824650165
7.0,2013-07-01,1.0,CVaR,-0.3001301702969564
7.0,2013-07-01,1.0,Volatility,0.10939680702721931
7.0,2013-07-01,1.0,Expected Returns,-0.04572208035247372
7.0,2013-07-01,1.0,Observed Annual Return,0.05960038916111188
7.0,2013-07-01,2.0,VaR,-0.21449063304945837
7.0,2013-07-01,2.0,CVaR,-0.2774105033359929
7.0,2013-07-01,2.0,Volatility,0.1189417043910099
7.0,2013-07-01,2.0,Expected Returns,-0.017164609779749616
7.0,2013-07-01,2.0,Observed Annual Return,0.00504146309064013
7.0,2013-07-01,3.0,VaR,-0.2145466413504683
7.0,2013-07-01,3.0,CVaR,-0.2916558474977052
7.0,2013-07-01,3.0,Volatility,0.1268283960753753
7.0,2013-07-01,3.0,Expected Returns,-0.01428441792126924
7.0,2013-07-01,3.0,Observed Annual Return,0.0559289698362232
7.0,2013-07-01,4.0,VaR,-0.21070913634240648
7.0,2013-07-01,4.0,CVaR,-0.27038870466053316
7.0,2013-07-01,4.0,Volatility,0.12134039287690854
7.0,2013-07-01,4.0,Expected Returns,-0.010366136794652715
7.0,2013-07-01,4.0,Observed Annual Return,-0.021611647740049422
7.0,2013-07-01,5.0,VaR,-0.22224034364115078
7.0,2013-07-01,5.0,CVaR,-0.290047120996181
7.0,2013-07-01,5.0,Volatility,0.129323964182225
7.0,2013-07-01,5.0,Expected Returns,-0.012227184612729562
7.0,2013-07-01,5.0,Observed Annual Return,-0.011337384558850139
8.0,2013-07-01,1.0,VaR,-0.26612142836394803
8.0,2013-07-01,1.0,CVaR,-0.3384389537896416
8.0,2013-07-01,1.0,Volatility,0.12572349475674813
8.0,2013-07-01,1.0,Expected Returns,-0.0491344109792681
8.0,2013-07-01,1.0,Observed Annual Return,0.07164453490136924
8.0,2013-07-01,2.0,VaR,-0.24249661732132805
8.0,2013-07-01,2.0,CVaR,-0.31383630688263586
8.0,2013-07-01,2.0,Volatility,0.13641984202718552
8.0,2013-07-01,2.0,Expected Returns,-0.01763125607267995
8.0,2013-07-01,2.0,Observed Annual Return,0.009556258256215533
8.0,2013-07-01,3.0,VaR,-0.24531250830316134
8.0,2013-07-01,3.0,CVaR,-0.32989151284772283
8.0,2013-07-01,3.0,Volatility,0.1452097047842042
8.0,2013-07-01,3.0,Expected Returns,-0.014347011593865705
8.0,2013-07-01,3.0,Observed Annual Return,0.06727850851859796
8.0,2013-07-01,4.0,VaR,-0.23663343758078403
8.0,2013-07-01,4.0,CVaR,-0.3058170472406214
8.0,2013-07-01,4.0,Volatility,0.13923952386725613
8.0,2013-07-01,4.0,Expected Returns,-0.009722068376903197
8.0,2013-07-01,4.0,Observed Annual Return,-0.02900546349915034
8.0,2013-07-01,5.0,VaR,-0.2541336944513084
8.0,2013-07-01,5.0,CVaR,-0.3288219563670319
8.0,2013-07-01,5.0,Volatility,0.14816351527531532
8.0,2013-07-01,5.0,Expected Returns,-0.011480266819869361
8.0,2013-07-01,5.0,Observed Annual Return,-0.010409805783301529
9.0,2013-07-01,1.0,VaR,-0.2932492658867018
9.0,2013-07-01,1.0,CVaR,-0.37596817480263495
9.0,2013-07-01,1.0,Volatility,0.14206077430929873
9.0,2013-07-01,1.0,Expected Returns,-0.05200318611732005
9.0,2013-07-01,1.0,Observed Annual Return,0.08755775163064894
9.0,2013-07-01,2.0,VaR,-0.27010097940482164
9.0,2013-07-01,2.0,CVaR,-0.34984902709116983
9.0,2013-07-01,2.0,Volatility,0.15396156115455187
9.0,2013-07-01,2.0,Expected Returns,-0.01765374980755577
9.0,2013-07-01,2.0,Observed Annual Return,0.010593511053641369
9.0,2013-07-01,3.0,VaR,-0.27396520199383206
9.0,2013-07-01,3.0,CVaR,-0.36722572598928843
9.0,2013-07-01,3.0,Volatility,0.1636230439208054
9.0,2013-07-01,3.0,Expected Returns,-0.014008560691651014
9.0,2013-07-01,3.0,Observed Annual Return,0.0797809618877362
9.0,2013-07-01,4.0,VaR,-0.26140333349169276
9.0,2013-07-01,4.0,CVaR,-0.34083594937234485
9.0,2013-07-01,4.0,Volatility,0.15720772642133246
9.0,2013-07-01,4.0,Expected Returns,-0.00868380872630756
9.0,2013-07-01,4.0,Observed Annual Return,-0.03459283771550847
9.0,2013-07-01,5.0,VaR,-0.2819412727926222
9.0,2013-07-01,5.0,CVaR,-0.3673771939513085
9.0,2013-07-01,5.0,Volatility,0.1670362859743675
9.0,2013-07-01,5.0,Expected Returns,-0.010316694247322837
9.0,2013-07-01,5.0,Observed Annual Return,-0.009142344201167218
10.0,2013-07-01,1.0,VaR,-0.3236204291824414
10.0,2013-07-01,1.0,CVaR,-0.41283735770928415
10.0,2013-07-01,1.0,Volatility,0.1584128417334707
10.0,2013-07-01,1.0,Expected Returns,-0.05439746155802099
10.0,2013-07-01,1.0,Observed Annual Return,0.10147885849766713
10.0,2013-07-01,2.0,VaR,-0.29829265575080327
10.0,2013-07-01,2.0,CVaR,-0.3851307913006201
10.0,2013-07-01,2.0,Volatility,0.17158481278823956
10.0,2013-07-01,2.0,Expected Returns,-0.017240750118538414
10.0,2013-07-01,2.0,Observed Annual Return,0.013544674801253653
10.0,2013-07-01,3.0,VaR,-0.3016035305757489
10.0,2013-07-01,3.0,CVaR,-0.403798390133515
10.0,2013-07-01,3.0,Volatility,0.1820850647254388
10.0,2013-07-01,3.0,Expected Returns,-0.013268328872126454
10.0,2013-07-01,3.0,Observed Annual Return,0.08978219251438913
10.0,2013-07-01,4.0,VaR,-0.29146478354481675
10.0,2013-07-01,4.0,CVaR,-0.3752664545854647
10.0,2013-07-01,4.0,Volatility,0.17524970870968964
10.0,2013-07-01,4.0,Expected Returns,-0.007245935042868219
10.0,2013-07-01,4.0,Observed Annual Return,-0.04251326644396736
10.0,2013-07-01,5.0,VaR,-0.311057855980905
10.0,2013-07-01,5.0,CVaR,-0.40523845921320883
10.0,2013-07-01,5.0,Volatility,0.18595467132054053
10.0,2013-07-01,5.0,Expected Returns,-0.008737609327904409
10.0,2013-07-01,5.0,Observed Annual Return,-0.0057027947974352955
0.25,2013-08-01,1.0,VaR,-0.006268611782639854
0.25,2013-08-01,1.0,CVaR,-0.008196214379535707
0.25,2013-08-01,1.0,Volatility,0.0028241853138071416
0.25,2013-08-01,1.0,Expected Returns,-0.0006328932546267586
0.25,2013-08-01,1.0,Observed Annual Return,0.000205118317423425
0.25,2013-08-01,2.0,VaR,-0.006525731426314468
0.25,2013-08-01,2.0,CVaR,-0.009017857608752698
0.25,2013-08-01,2.0,Volatility,0.003098460908394785
0.25,2013-08-01,2.0,Expected Returns,-0.0009297110227876632
0.25,2013-08-01,2.0,Observed Annual Return,0.0006413382688076341
0.25,2013-08-01,3.0,VaR,-0.007352974479334739
0.25,2013-08-01,3.0,CVaR,-0.009231571725300876
0.25,2013-08-01,3.0,Volatility,0.0032804445376788754
0.25,2013-08-01,3.0,Expected Returns,-0.0012019557119917193
0.25,2013-08-01,3.0,Observed Annual Return,0.0011464668285939839
0.25,2013-08-01,4.0,VaR,-0.007124078183894311
0.25,2013-08-01,4.0,CVaR,-0.008720326348356818
0.25,2013-08-01,4.0,Volatility,0.0032262551889883457
0.25,2013-08-01,4.0,Expected Returns,-0.0011695169957601247
0.25,2013-08-01,4.0,Observed Annual Return,-2.9991892451008972e-05
0.25,2013-08-01,5.0,VaR,-0.007346464715507051
0.25,2013-08-01,5.0,CVaR,-0.009861833848558215
0.25,2013-08-01,5.0,Volatility,0.0034719515944617654
0.25,2013-08-01,5.0,Expected Returns,-0.001331449540324343
0.25,2013-08-01,5.0,Observed Annual Return,-0.0004026400928140994
0.5,2013-08-01,1.0,VaR,-0.01343814206080528
0.5,2013-08-01,1.0,CVaR,-0.0172579481860732
0.5,2013-08-01,1.0,Volatility,0.005734480315666233
0.5,2013-08-01,1.0,Expected Returns,-0.0017629816893141503
0.5,2013-08-01,1.0,Observed Annual Return,0.0004903513609580967
0.5,2013-08-01,2.0,VaR,-0.013079973373929271
0.5,2013-08-01,2.0,CVaR,-0.018250523888759272
0.5,2013-08-01,2.0,Volatility,0.006265244739009463
0.5,2013-08-01,2.0,Expected Returns,-0.0019610545364235755
0.5,2013-08-01,2.0,Observed Annual Return,0.0010219188279326774
0.5,2013-08-01,3.0,VaR,-0.014567578538376147
0.5,2013-08-01,3.0,CVaR,-0.01845937074986453
0.5,2013-08-01,3.0,Volatility,0.006706226756917029
0.5,2013-08-01,3.0,Expected Returns,-0.002300920772444021
0.5,2013-08-01,3.0,Observed Annual Return,0.0023422367267106337
0.5,2013-08-01,4.0,VaR,-0.014094105679657243
0.5,2013-08-01,4.0,CVaR,-0.017398197024697356
0.5,2013-08-01,4.0,Volatility,0.006527736385284644
0.5,2013-08-01,4.0,Expected Returns,-0.002238875807798972
0.5,2013-08-01,4.0,Observed Annual Return,0.00018668378624964177
0.5,2013-08-01,5.0,VaR,-0.014472801349996383
0.5,2013-08-01,5.0,CVaR,-0.019370874424826927
0.5,2013-08-01,5.0,Volatility,0.0070206315110229725
0.5,2013-08-01,5.0,Expected Returns,-0.002433793040224752
0.5,2013-08-01,5.0,Observed Annual Return,-0.0006394255655686187
1.0,2013-08-01,1.0,VaR,-0.030014815202712146
1.0,2013-08-01,1.0,CVaR,-0.037505030463711786
1.0,2013-08-01,1.0,Volatility,0.012181856789194187
1.0,2013-08-01,1.0,Expected Returns,-0.004995721978458532
1.0,2013-08-01,1.0,Observed Annual Return,0.0016017370139097542
1.0,2013-08-01,2.0,VaR,-0.027586793003666222
1.0,2013-08-01,2.0,CVaR,-0.03769417446276392
1.0,2013-08-01,2.0,Volatility,0.013323825510137433
1.0,2013-08-01,2.0,Expected Returns,-0.004199634926776103
1.0,2013-08-01,2.0,Observed Annual Return,0.0020840740424771242
1.0,2013-08-01,3.0,VaR,-0.029813912319080548
1.0,2013-08-01,3.0,CVaR,-0.03849229658473375
1.0,2013-08-01,3.0,Volatility,0.01443877936665628
1.0,2013-08-01,3.0,Expected Returns,-0.004196937608121593
1.0,2013-08-01,3.0,Observed Annual Return,0.004292100076147998
1.0,2013-08-01,4.0,VaR,-0.028793761892061388
1.0,2013-08-01,4.0,CVaR,-0.035418906616733074
1.0,2013-08-01,4.0,Volatility,0.01394964903630929
1.0,2013-08-01,4.0,Expected Returns,-0.0040764799326816255
1.0,2013-08-01,4.0,Observed Annual Return,0.00047977084509343015
1.0,2013-08-01,5.0,VaR,-0.03006648531021262
1.0,2013-08-01,5.0,CVaR,-0.03864117902991938
1.0,2013-08-01,5.0,Volatility,0.014889794755888303
1.0,2013-08-01,5.0,Expected Returns,-0.004097483396403505
1.0,2013-08-01,5.0,Observed Annual Return,-0.0008548555042920958
2.0,2013-08-01,1.0,VaR,-0.06514650048059428
2.0,2013-08-01,1.0,CVaR,-0.08190978958671562
2.0,2013-08-01,1.0,Volatility,0.027223672629033878
2.0,2013-08-01,1.0,Expected Returns,-0.012907277180525705
2.0,2013-08-01,1.0,Observed Annual Return,0.005107701831250422
2.0,2013-08-01,2.0,VaR,-0.059407333285853736
2.0,2013-08-01,2.0,CVaR,-0.07987546038512085
2.0,2013-08-01,2.0,Volatility,0.02990154920845534
2.0,2013-08-01,2.0,Expected Returns,-0.008750315847239907
2.0,2013-08-01,2.0,Observed Annual Return,0.0034095675246971213
2.0,2013-08-01,3.0,VaR,-0.06491968624083445
2.0,2013-08-01,3.0,CVaR,-0.08206185804916061
2.0,2013-08-01,3.0,Volatility,0.03244041172938377
2.0,2013-08-01,3.0,Expected Returns,-0.006909867458423491
2.0,2013-08-01,3.0,Observed Annual Return,0.008978724622252243
2.0,2013-08-01,4.0,VaR,-0.06024557042222764
2.0,2013-08-01,4.0,CVaR,-0.0742180902642956
2.0,2013-08-01,4.0,Volatility,0.03132266828294245
2.0,2013-08-01,4.0,Expected Returns,-0.006650706237116731
2.0,2013-08-01,4.0,Observed Annual Return,-3.597099816665672e-05
2.0,2013-08-01,5.0,VaR,-0.0614769945707705
2.0,2013-08-01,5.0,CVaR,-0.07882966581146086
2.0,2013-08-01,5.0,Volatility,0.03296980883845002
2.0,2013-08-01,5.0,Expected Returns,-0.005931219879295167
2.0,2013-08-01,5.0,Observed Annual Return,-0.0016387796538476218
3.0,2013-08-01,1.0,VaR,-0.09932372778347723
3.0,2013-08-01,1.0,CVaR,-0.12718471240563514
3.0,2013-08-01,1.0,Volatility,0.043567123240587646
3.0,2013-08-01,1.0,Expected Returns,-0.02026075340773035
3.0,2013-08-01,1.0,Observed Annual Return,0.010472328920248963
3.0,2013-08-01,2.0,VaR,-0.09758838559897241
3.0,2013-08-01,2.0,CVaR,-0.12297716347507864
3.0,2013-08-01,2.0,Volatility,0.04766125202878477
3.0,2013-08-01,2.0,Expected Returns,-0.012840615899059276
3.0,2013-08-01,2.0,Observed Annual Return,0.004581491258078163
3.0,2013-08-01,3.0,VaR,-0.09907249705143086
3.0,2013-08-01,3.0,CVaR,-0.1253144285665421
3.0,2013-08-01,3.0,Volatility,0.051430691411989936
3.0,2013-08-01,3.0,Expected Returns,-0.008502284743559529
3.0,2013-08-01,3.0,Observed Annual Return,0.015048196314045303
3.0,2013-08-01,4.0,VaR,-0.09157399010033347
3.0,2013-08-01,4.0,CVaR,-0.11270096013476033
3.0,2013-08-01,4.0,Volatility,0.04967042772775191
3.0,2013-08-01,4.0,Expected Returns,-0.008079587492376727
3.0,2013-08-01,4.0,Observed Annual Return,-0.003073718511955592
3.0,2013-08-01,5.0,VaR,-0.09396261320273178
3.0,2013-08-01,5.0,CVaR,-0.11927631335569952
3.0,2013-08-01,5.0,Volatility,0.05198383282129576
3.0,2013-08-01,5.0,Expected Returns,-0.006556117235186871
3.0,2013-08-01,5.0,Observed Annual Return,-0.0024287793439863314
4.0,2013-08-01,1.0,VaR,-0.1343925573642684
4.0,2013-08-01,1.0,CVaR,-0.17050867791008925
4.0,2013-08-01,1.0,Volatility,0.06014843173926163
4.0,2013-08-01,1.0,Expected Returns,-0.026077220864745128
4.0,2013-08-01,1.0,Observed Annual Return,0.019107444343338664
4.0,2013-08-01,2.0,VaR,-0.1307418763976656
4.0,2013-08-01,2.0,CVaR,-0.16481133517090796
4.0,2013-08-01,2.0,Volatility,0.06536925905364922
4.0,2013-08-01,2.0,Expected Returns,-0.01628433183257731
4.0,2013-08-01,2.0,Observed Annual Return,0.006168016933104203
4.0,2013-08-01,3.0,VaR,-0.13086852091170925
4.0,2013-08-01,3.0,CVaR,-0.1658673737092692
4.0,2013-08-01,3.0,Volatility,0.07021153965746327
